CAMPAIGN_ID,CAMPAIGN_NAME,START_DATE,END_DATE,BUDGET,CHANNEL,STATUS,TARGET_AUDIENCE,CREATED_AT
1011,Seasonal Promotion 926,2024-07-15,2024-08-11,97959.00,Affiliate,Completed,New,2025-06-01 07:11:07.140
1012,Seasonal Promotion 927,2024-07-16,2024-08-13,62707.00,Affiliate,Completed,New,2025-06-01 07:11:07.140
1013,Seasonal Promotion 928,2024-07-17,2024-08-15,99441.00,Affiliate,Completed,New,2025-06-01 07:11:07.140
1014,Seasonal Promotion 929,2024-07-18,2024-08-17,72316.00,Affiliate,Completed,New,2025-06-01 07:11:07.140
1015,Seasonal Promotion 930,2024-07-19,2024-07-20,11335.00,Affiliate,Completed,New,2025-06-01 07:11:07.140
1016,Seasonal Promotion 931,2024-07-20,2024-07-22,47438.00,Affiliate,Completed,New,2025-06-01 07:11:07.140
1017,Seasonal Promotion 932,2024-07-21,2024-07-24,70131.00,Affiliate,Completed,New,2025-06-01 07:11:07.140
1018,Seasonal Promotion 933,2024-07-22,2024-07-26,62779.00,Affiliate,Completed,New,2025-06-01 07:11:07.140
1019,Seasonal Promotion 934,2024-07-23,2024-07-28,32498.00,Affiliate,Completed,New,2025-06-01 07:11:07.140
1020,Seasonal Promotion 935,2024-07-24,2024-07-30,72024.00,Affiliate,Completed,New,2025-06-01 07:11:07.140
1021,Seasonal Promotion 936,2024-07-25,2024-08-01,90485.00,Affiliate,Completed,New,2025-06-01 07:11:07.140
1022,Seasonal Promotion 937,2024-07-26,2024-08-03,11481.00,Affiliate,Completed,New,2025-06-01 07:11:07.140
1023,Seasonal Promotion 938,2024-07-27,2024-08-05,43205.00,Affiliate,Completed,New,2025-06-01 07:11:07.140
1024,Seasonal Promotion 939,2024-07-28,2024-08-07,42812.00,Affiliate,Completed,New,2025-06-01 07:11:07.140
1025,Seasonal Promotion 940,2024-07-29,2024-08-09,94773.00,Affiliate,Completed,New,2025-06-01 07:11:07.140
1026,Seasonal Promotion 941,2024-07-30,2024-08-11,78812.00,Affiliate,Completed,New,2025-06-01 07:11:07.140
1027,Seasonal Promotion 942,2024-07-31,2024-08-13,88060.00,Affiliate,Completed,New,2025-06-01 07:11:07.140
1028,Seasonal Promotion 943,2024-08-01,2024-08-15,11555.00,Affiliate,Completed,New,2025-06-01 07:11:07.140
1029,Seasonal Promotion 944,2024-08-02,2024-08-17,27722.00,Affiliate,Completed,New,2025-06-01 07:11:07.140
1030,Seasonal Promotion 945,2024-08-03,2024-08-19,88906.00,Affiliate,Completed,New,2025-06-01 07:11:07.140
1031,Seasonal Promotion 946,2024-08-04,2024-08-21,70911.00,Affiliate,Completed,New,2025-06-01 07:11:07.140
1032,Seasonal Promotion 947,2024-08-05,2024-08-23,33504.00,Affiliate,Completed,New,2025-06-01 07:11:07.140
1033,Seasonal Promotion 948,2024-08-06,2024-08-25,74798.00,Affiliate,Completed,New,2025-06-01 07:11:07.140
1034,Seasonal Promotion 949,2024-08-07,2024-08-27,99621.00,Affiliate,Completed,New,2025-06-01 07:11:07.140
1035,Seasonal Promotion 950,2024-08-08,2024-08-29,49460.00,Affiliate,Completed,New,2025-06-01 07:11:07.140
1036,Seasonal Promotion 951,2024-08-09,2024-08-31,29120.00,Affiliate,Completed,New,2025-06-01 07:11:07.140
1037,Seasonal Promotion 952,2024-08-10,2024-09-02,78436.00,Affiliate,Completed,New,2025-06-01 07:11:07.140
1038,Seasonal Promotion 953,2024-08-11,2024-09-04,69388.00,Affiliate,Completed,New,2025-06-01 07:11:07.140
1039,Seasonal Promotion 954,2024-08-12,2024-09-06,16722.00,Affiliate,Completed,New,2025-06-01 07:11:07.140
1040,Seasonal Promotion 955,2024-08-13,2024-09-08,25136.00,Affiliate,Completed,New,2025-06-01 07:11:07.140
1041,Seasonal Promotion 956,2024-08-14,2024-09-10,93297.00,Affiliate,Completed,New,2025-06-01 07:11:07.140
1042,Seasonal Promotion 957,2024-08-15,2024-09-12,20374.00,Affiliate,Completed,New,2025-06-01 07:11:07.140
1043,Seasonal Promotion 958,2024-08-16,2024-09-14,98943.00,Affiliate,Completed,New,2025-06-01 07:11:07.140
1044,Seasonal Promotion 959,2024-08-17,2024-09-16,84352.00,Affiliate,Completed,New,2025-06-01 07:11:07.140
1045,Seasonal Promotion 960,2024-08-18,2024-08-19,29510.00,Affiliate,Completed,New,2025-06-01 07:11:07.140
1046,Seasonal Promotion 961,2024-08-19,2024-08-21,56763.00,Affiliate,Completed,New,2025-06-01 07:11:07.140
1047,Seasonal Promotion 962,2024-08-20,2024-08-23,69153.00,Affiliate,Completed,New,2025-06-01 07:11:07.140
1048,Seasonal Promotion 963,2024-08-21,2024-08-25,31007.00,Affiliate,Completed,New,2025-06-01 07:11:07.140
1049,Seasonal Promotion 964,2024-08-22,2024-08-27,29971.00,Affiliate,Completed,New,2025-06-01 07:11:07.140
1050,Seasonal Promotion 965,2024-08-23,2024-08-29,82901.00,Affiliate,Completed,New,2025-06-01 07:11:07.140
1051,Seasonal Promotion 966,2024-08-24,2024-08-31,81179.00,Affiliate,Completed,New,2025-06-01 07:11:07.140
1052,Seasonal Promotion 967,2024-08-25,2024-09-02,62825.00,Affiliate,Completed,New,2025-06-01 07:11:07.140
1053,Seasonal Promotion 968,2024-08-26,2024-09-04,90461.00,Affiliate,Completed,New,2025-06-01 07:11:07.140
1054,Seasonal Promotion 969,2024-08-27,2024-09-06,63272.00,Affiliate,Completed,New,2025-06-01 07:11:07.140
1055,Seasonal Promotion 970,2024-08-28,2024-09-08,28714.00,Affiliate,Completed,New,2025-06-01 07:11:07.140
1056,Seasonal Promotion 971,2024-08-29,2024-09-10,62385.00,Affiliate,Completed,New,2025-06-01 07:11:07.140
1057,Seasonal Promotion 972,2024-08-30,2024-09-12,34618.00,Affiliate,Completed,New,2025-06-01 07:11:07.140
1058,Seasonal Promotion 973,2024-08-31,2024-09-14,41172.00,Affiliate,Completed,New,2025-06-01 07:11:07.140
1059,Seasonal Promotion 974,2024-09-01,2024-09-16,87715.00,Affiliate,Completed,New,2025-06-01 07:11:07.140
1060,Seasonal Promotion 975,2024-09-02,2024-09-18,53118.00,Affiliate,Completed,New,2025-06-01 07:11:07.140
1061,Seasonal Promotion 976,2024-09-03,2024-09-20,74467.00,Affiliate,Completed,New,2025-06-01 07:11:07.140
1062,Seasonal Promotion 977,2024-09-04,2024-09-22,53732.00,Affiliate,Completed,New,2025-06-01 07:11:07.140
1063,Seasonal Promotion 978,2024-09-05,2024-09-24,67383.00,Affiliate,Completed,New,2025-06-01 07:11:07.140
1064,Seasonal Promotion 979,2024-09-06,2024-09-26,17463.00,Affiliate,Completed,New,2025-06-01 07:11:07.140
1065,Seasonal Promotion 980,2024-09-07,2024-09-28,56641.00,Affiliate,Completed,New,2025-06-01 07:11:07.140
1066,Seasonal Promotion 981,2024-09-08,2024-09-30,60870.00,Affiliate,Completed,New,2025-06-01 07:11:07.140
1067,Seasonal Promotion 982,2024-09-09,2024-10-02,97821.00,Affiliate,Completed,New,2025-06-01 07:11:07.140
1068,Seasonal Promotion 983,2024-09-10,2024-10-04,76059.00,Affiliate,Completed,New,2025-06-01 07:11:07.140
1069,Seasonal Promotion 984,2024-09-11,2024-10-06,97261.00,Affiliate,Completed,New,2025-06-01 07:11:07.140
1070,Seasonal Promotion 985,2024-09-12,2024-10-08,76037.00,Affiliate,Completed,New,2025-06-01 07:11:07.140
1071,Seasonal Promotion 986,2024-09-13,2024-10-10,32538.00,Affiliate,Completed,New,2025-06-01 07:11:07.140
1072,Seasonal Promotion 987,2024-09-14,2024-10-12,56339.00,Affiliate,Completed,New,2025-06-01 07:11:07.140
1073,Seasonal Promotion 988,2024-09-15,2024-10-14,82320.00,Affiliate,Completed,New,2025-06-01 07:11:07.140
1074,Seasonal Promotion 989,2024-09-16,2024-10-16,24854.00,Affiliate,Completed,New,2025-06-01 07:11:07.140
1075,Seasonal Promotion 990,2024-09-17,2024-09-18,56740.00,Affiliate,Completed,New,2025-06-01 07:11:07.140
1076,Seasonal Promotion 991,2024-09-18,2024-09-20,53527.00,Affiliate,Completed,New,2025-06-01 07:11:07.140
1077,Seasonal Promotion 992,2024-09-19,2024-09-22,28723.00,Affiliate,Completed,New,2025-06-01 07:11:07.140
1078,Seasonal Promotion 993,2024-09-20,2024-09-24,78342.00,Affiliate,Completed,New,2025-06-01 07:11:07.140
1079,Seasonal Promotion 994,2024-09-21,2024-09-26,13006.00,Affiliate,Completed,New,2025-06-01 07:11:07.140
1080,Seasonal Promotion 995,2024-09-22,2024-09-28,41566.00,Affiliate,Completed,New,2025-06-01 07:11:07.140
1081,Seasonal Promotion 996,2024-09-23,2024-09-30,24628.00,Affiliate,Completed,New,2025-06-01 07:11:07.140
1082,Seasonal Promotion 997,2024-09-24,2024-10-02,64915.00,Affiliate,Completed,New,2025-06-01 07:11:07.140
1083,Seasonal Promotion 998,2024-09-25,2024-10-04,48843.00,Affiliate,Completed,New,2025-06-01 07:11:07.140
1084,Seasonal Promotion 999,2024-09-26,2024-10-06,11604.00,Affiliate,Completed,New,2025-06-01 07:11:07.140
1085,Seasonal Promotion 1000,2024-09-27,2024-10-08,29171.00,Affiliate,Completed,New,2025-06-01 07:11:07.140
